time,caudal,level,noise
617,0.9362883311949346,8.963097131067766,0.0
618,0.9240504615868357,8.837703646003378,0.0
619,0.9111942012139566,8.768646577303546,0.0
620,0.8604762772277345,8.865809460485286,0.0
621,0.9235734178567998,8.846331951227686,0.0
622,0.9941012248237517,8.682647885632788,0.0
623,0.9672710023077489,8.784768302194525,0.0
624,0.9796593313319699,8.70896616633492,0.0
625,0.8744392161784408,8.891946632307533,0.0
626,0.850519758987071,8.956614088316199,0.0
627,0.8937106539950176,9.403577130410328,1.0
628,0.9027862456144348,8.753320567400038,1.0
629,0.9547095759235474,9.927340564449297,1.0
630,0.815376768514259,8.951357678655217,1.0
631,0.9764775159730307,8.956655315847732,0.0
632,0.8920996050710506,8.819898547686202,0.0
633,0.878655946502629,8.729429449567478,0.0
634,0.8493947812369916,8.821479119535798,0.0
635,0.8172571664067115,8.755431479058656,0.0
636,0.9411585291980957,8.708096189842534,0.0
637,0.9036658983594202,8.611331283775034,0.0
638,0.8355019550129473,8.664975129080666,0.0
639,0.8352460613968192,8.871757201328528,0.0
640,0.8832107650354936,8.728973546140944,0.0
641,0.9834510762644697,8.733945890206478,0.0
642,0.8870204324318198,8.867080810949908,0.0
643,0.8248428523440947,8.818184794869765,0.0
644,0.8877128467957028,8.58140503513454,1.0
645,0.8863638215126165,8.064855593431314,1.0
646,0.8,8.053835075280258,1.0
647,0.8972852566741094,8.722407992014595,1.0
648,0.8884532734895662,8.97234305440974,1.0
649,0.934810318240671,8.906140597023892,0.0
650,0.9924478047472672,9.1,0.0
651,0.9563282514773879,9.083596142469096,0.0
652,0.8865555654722584,9.038112102180719,0.0
653,0.8446737045629165,8.9843954823586,0.0
654,1.0,9.268635665492955,1.0
655,0.9029609217007244,8.492186581066084,1.0
656,0.9006964645956473,8.782551371077215,1.0
657,0.8987937456444999,8.479343216419254,1.0
658,0.9099042380383928,8.927572430885045,0.0
659,0.8927819794038029,8.780681886120453,0.0
660,0.8713168996559882,8.875665054974865,0.0
661,0.8726570529379805,8.969509256007676,0.0
662,0.8983623364892,8.903636785755953,0.0
663,0.8728287614433118,8.648006814848234,0.0
664,0.8643577108661418,8.594059024255758,0.0
665,0.9053215113845948,7.840919492619252,1.0
666,0.8872511391289573,10.0,1.0
667,0.9751996494291344,8.825752222754975,1.0
668,0.8,8.586599976667019,0.0
669,0.9545753425961231,8.698799518243682,0.0
670,0.9623042596248815,8.75994339737757,0.0
671,0.8,8.714061507985086,0.0
672,0.8828656202959826,8.672853327236197,0.0
673,0.8814279567002105,8.637249642554595,0.0
674,0.8296244152641089,8.550521137120235,0.0
675,0.8611091656204563,8.738065395205178,0.0
676,0.8444712077267086,8.692667390015679,0.0
677,0.9876135221711811,8.82461111631221,0.0
678,0.9467839196573731,8.956498890207751,0.0
679,0.963577754749708,8.331101905767925,1.0
680,0.9360836032021618,9.220912322963319,1.0
681,0.8435474114391386,10.0,1.0
682,0.8737739866860114,8.322491251048584,1.0
683,0.9244687280613959,8.226897773485128,1.0
684,0.8388936095554027,8.756374691775006,0.0
685,0.9356499215086195,8.630760766454888,0.0
686,0.8879837300920933,8.762174925019277,0.0
687,0.8812589596225202,8.701404106247834,0.0
688,0.9355479984101747,8.585949344524716,1.0
689,0.922213165574302,9.761376656271892,1.0
690,0.881951691709046,8.772402140040754,1.0
691,0.9579664901682124,9.358010661771878,1.0
692,0.8459468336200051,8.706749427138833,0.0
693,0.9307967803472132,8.938973869033408,1.0
694,0.9296550628984193,9.070389304868684,1.0
695,0.8845226780343005,8.086411565089161,1.0
696,0.916306651112106,8.869102752252855,0.0
697,0.8374443211807349,8.7289935014598,0.0
698,0.9462013509603451,9.110211849900193,1.0
699,0.8907548931778506,8.753430097851808,1.0
700,0.873863848974048,7.253791714761946,1.0
701,0.9524504612918445,9.280232764843985,1.0
702,0.8647828154728621,8.730425534730287,1.0
703,0.8295769351818221,7.972546682635032,1.0
704,0.8221685413238048,8.859849886103321,1.0
705,0.9303004975672821,9.05692735328562,1.0
706,0.8359785323751858,9.023684529502429,1.0
707,0.9877397090992183,9.645892139270067,1.0
708,0.8,8.29000384189069,1.0
709,0.9848228184145019,9.138119487981605,1.0
710,0.910550873360131,9.517263442120587,1.0
711,0.8951643444064804,8.898994427598005,0.0
712,0.8727540456595525,8.844432830249,0.0
713,0.9199568057176035,8.600274990169556,0.0
714,0.8981182648787576,8.704773986338564,0.0
715,0.9551650941008262,8.05297500103166,1.0
716,0.905711382433102,9.437604498175425,1.0
717,0.9075150880730939,9.344154456002409,1.0
718,0.8818193893893073,7.48954955483531,1.0
719,0.8971527188139466,8.89209137293927,1.0
720,0.915390088444603,8.724972503187141,0.0
721,0.8144915803671687,8.762737740404038,0.0
722,0.8325907288947144,8.71749459745431,0.0
723,0.9371632047011358,8.791593046522312,0.0
724,0.9085432719063972,8.835665512809795,0.0
725,0.890800833182366,8.714068623361612,0.0
726,0.9009216966532697,8.81994527997212,0.0
727,0.9173790852680835,8.661899863444308,1.0
728,0.8730120159845319,8.883163684289393,1.0
729,0.8610847637298844,8.713670129248596,1.0
730,0.9097922627548841,8.983633895690968,0.0
731,0.8510813611192484,8.899668654427515,0.0
732,0.9204126377857236,8.826844507708765,0.0
733,0.814870819788108,8.791020727557049,0.0
734,0.9514577818662822,8.74764438194884,0.0
735,0.9236298741206522,8.820472683165342,0.0
736,0.9128014867156938,8.476333554581245,1.0
737,0.9491345491972757,9.145936590409955,1.0
738,0.9832737222231288,9.169990118108714,1.0
739,0.9507185032509066,8.624295153889634,0.0
740,0.8079562884334177,8.801293089213242,0.0
741,0.8360211516632149,8.76419166468317,0.0
742,0.8687590711152161,8.731347066539056,0.0
743,0.9013045525105418,8.73221332479362,0.0
744,0.9258829510234562,8.844546785198059,0.0
745,0.8637128093423267,8.719273395673621,0.0
746,0.9093383382238539,8.74018944863476,0.0
747,0.8622308533823339,8.825894407224284,0.0
748,0.8694241098504026,9.315919054893069,1.0
749,0.8296669451575889,8.093709940634906,1.0
750,0.8538383376944548,9.29765460177504,1.0
751,0.8324157697191833,8.283339922775243,1.0
752,0.8512063373511334,8.668986481823929,0.0
753,0.952682089830392,8.61504982612944,0.0
754,0.8525300555584029,8.444229576773747,0.0
755,1.0,8.556503921371496,0.0
756,0.9246658950440445,8.725035581117895,0.0
757,0.9092418061847437,8.70720779405002,0.0
758,0.8570821109909393,8.796761901059405,0.0
759,0.9350154939704496,8.942138896043433,0.0
760,0.8712181086881113,8.790586067054575,1.0
761,0.9061004907322681,9.516678898691953,1.0
762,1.0,8.836876071741289,1.0
763,0.8951970050137675,8.98816357320907,1.0
764,0.9574636663142838,9.501369126059164,1.0
765,0.8648411787437057,8.800015200651567,1.0
766,0.898250575475152,8.022440900973995,1.0
767,0.9885400317817755,8.895236950860884,0.0
768,0.8686516471106116,8.835466144156534,0.0
769,0.9906224278998464,8.82975563879366,0.0
770,0.9353875967727738,9.07938768725202,1.0
771,0.8718766612052866,10.0,1.0
772,0.931620386952776,8.841777744815476,1.0
773,0.9486277224813365,8.476222981078815,1.0
774,0.9310904981108599,9.062501617641203,1.0
775,0.8214887640054772,10.0,1.0
776,0.8636431412087566,8.353187774058776,1.0
777,0.8876240682224248,8.55563846733964,0.0
778,0.8962783285449977,8.580434927021372,0.0
779,0.931033604877534,8.564521079653124,0.0
780,0.9088850500466628,8.523263270739779,0.0
781,0.8332327820644949,9.245986457169273,1.0
782,0.9190098925502982,7.210033232554499,1.0
783,0.9305292872641912,8.362686611912942,0.0
784,0.927989522396552,8.508953838138968,0.0
785,0.9540390362777311,8.560810949432398,0.0
786,0.9416961077274453,8.44706322037217,0.0
787,0.9229590039614218,8.469025568988892,0.0
788,0.8964917144270677,8.16652446701174,1.0
789,0.8169519533242005,8.417987187175806,1.0
790,0.9214809109566293,8.688461803885295,0.0
791,0.9103843843581556,8.504290634579476,0.0
792,0.9135789418597687,8.5562930097643,0.0
793,0.8361625712089845,8.562637385375675,0.0
794,0.8459471729795869,8.651838633243546,0.0
795,0.9526576426666452,8.68805633368527,0.0
796,0.8980222423071673,8.61505035800505,0.0
797,0.9340750348686312,8.603542396324242,0.0
798,0.9014159188065229,8.543372923259698,0.0
799,0.9014878069747871,8.682447833165098,0.0
800,0.9469141902987999,8.692780850429152,0.0
801,0.8741977635891314,8.881763525277536,0.0
802,0.9048060388470492,8.839825342725272,0.0
803,0.8768862355647479,8.738708221045645,0.0
804,0.8782751886283843,8.057093691891492,1.0
805,0.884541393826568,8.40082184377497,1.0
806,0.9111066885816856,8.789929020649243,1.0
807,0.8760625689168262,8.238132503868968,1.0
808,0.9627878062786761,8.417838308598478,1.0
809,0.8552696348890249,8.403498002308611,0.0
810,0.890656417791932,8.649995965136547,1.0
811,0.8780134470862913,8.538930414289222,1.0
812,0.9723488942176867,9.203355422221756,1.0
813,0.9098277388255788,8.070207031630149,1.0
814,0.9515922269734318,8.607707466096468,1.0
815,0.8257219813481514,8.787234293268881,0.0
816,0.913352513293463,8.682003463402921,0.0
817,0.9444815397811719,8.474869384567524,0.0
818,0.9041141994637713,8.448391595676156,0.0
819,0.9532740187532676,8.482927654533484,0.0
820,0.8741355774949814,8.425037728661167,0.0
821,0.970467372009279,8.473951223420631,0.0
822,1.0,8.536846167032381,0.0
823,0.881858071978017,8.545177142642899,0.0
824,0.8777248739299615,8.50891394342497,0.0
825,0.9726692238558851,8.571263544322237,0.0
826,0.9789786072865356,8.649102761143384,0.0
827,0.8738569986423366,8.547628001034656,0.0
828,0.8789906591452071,8.717094704716871,0.0
829,0.8859107695569747,9.020131041657947,1.0
830,0.8327774744482862,9.044482041295437,1.0
831,0.8540674026757901,8.20519040122848,1.0
832,0.8497929616623966,9.404956324517864,1.0
833,0.8616101217447936,8.84701107531039,0.0
834,0.8982657556306609,8.84614785233156,0.0
835,0.911710736626826,9.03379430408494,1.0
836,0.9775250246407039,8.955454536522343,1.0
837,0.8500822979630605,8.440004287223188,1.0
838,0.9492161199238293,8.677488853460334,0.0
839,0.8893005577887245,8.502212836194607,1.0
840,0.8975268145173784,7.236170004941526,1.0
841,0.9337409746083302,8.813067080546741,1.0
842,0.8438638989218851,8.473670247074784,0.0
843,0.9191204873092026,8.46597575561665,0.0
844,0.9083226104106529,9.166758208906263,1.0
845,0.9246225632004075,8.303049544284862,1.0
846,0.9144584321953909,8.500090953157807,0.0
847,1.0,8.676643546612715,0.0
848,0.8681130007874343,8.591508652547464,0.0
849,0.8734501522499092,8.707497657315635,0.0
850,0.8688429736787618,8.745601859407552,0.0
851,0.8722261440419873,8.669081370945861,0.0
852,0.8681306436346742,9.006291027531335,1.0
853,0.9594508265553776,8.010296252534445,1.0
854,0.9710252123994928,9.168550549359471,1.0
855,0.8714626853125262,8.423944303019933,1.0
856,0.8583822213447886,9.155307591102519,1.0
857,0.9235707778193202,8.956640652659981,1.0
858,0.8723888477859515,9.043985474775065,1.0
859,0.9316465908877756,9.462115393605144,1.0
860,0.910146151042565,8.966231566967464,1.0
861,0.8242127942501384,8.788874642794829,0.0
862,0.9773752600665031,8.85991806755849,0.0
863,0.9897938836547762,8.91626271446749,0.0
864,0.8693605654757807,8.695093030797752,0.0
865,0.8806149220032008,8.824569941126336,0.0
866,0.9142932695362452,8.634836081051127,0.0
867,0.9167228394993513,8.752795769225003,0.0
868,0.9329272136336415,8.858199850426123,0.0
869,1.0,9.512842965151558,1.0
870,0.8911526386252976,8.242439026580342,1.0
871,0.8600851377730774,7.948561299125963,1.0
872,0.8310340385992736,8.36033666629046,1.0
873,0.863453498002904,8.3340075728136,1.0
874,0.8983436513563101,8.665219280475602,0.0
875,0.9897278931758894,8.812179088310032,0.0
876,0.8741194350481915,8.92672359523184,0.0
877,0.911189397581945,8.826281013285836,0.0
878,0.8991788551963624,8.780020508773852,0.0
879,0.9594196636724043,8.601614554164227,0.0
880,1.0,8.550704636681763,0.0
881,0.873456561353984,8.674394528790554,0.0
882,0.8755280278740889,9.208771877801464,1.0
883,0.9522080438534536,8.184963098520562,1.0
884,0.9340945744813156,9.057326637502428,1.0
885,0.9923353662868017,8.243607141088878,1.0
886,0.9291964092662982,8.677330096012113,1.0
887,0.882035395460647,8.543623665046521,1.0
888,0.9295327415346155,8.677061355848899,0.0
889,0.9554351790291454,8.639808667874942,0.0
890,0.9410241090598682,8.654504118118112,0.0
891,0.925363701555365,8.720768089450395,0.0
892,0.9533337344794577,8.722590071989357,0.0
893,0.9584647795222837,8.680279946491057,0.0
894,0.9691079495518764,8.680173771755449,0.0
895,0.9324354943794821,8.678546270921775,0.0
896,0.8916440959841573,8.645000323347622,0.0
897,0.9073356843216661,8.630854220843556,0.0
898,0.9603254483254179,8.810580638557857,0.0
899,0.8591532164506382,8.840471777285474,0.0
900,0.9184336654436451,8.784672756569828,0.0
901,0.8803330593836319,8.303467644167675,1.0
902,0.9014372411467408,8.547479697144022,1.0
903,0.963922593130365,9.463350024713899,1.0
904,0.9095549534009952,8.784093686744347,1.0
905,0.9023218274078074,8.837478055019291,0.0
906,0.832007192951004,8.84795485589156,0.0
907,0.9373126783013611,8.665007537336535,0.0
908,0.9322742090570538,8.562556703883955,0.0
909,1.0,8.480652862467258,0.0
910,0.88461108825235,8.537277708275413,0.0
911,0.910957516383197,8.744169418207159,0.0
912,0.9124691841855378,8.959712467603545,0.0
913,0.9788726639881737,8.97946235062573,0.0
914,0.8952352233806524,8.973177850333094,0.0
915,0.913951076288517,8.739831614480053,0.0
916,0.930394825485827,8.680637394159225,0.0
917,0.9093304561578179,8.05671852103198,1.0
918,0.8776783192724736,8.030140589930435,1.0
919,0.9097044996449154,9.408528630581769,1.0
920,0.9536815874929886,8.264844905590419,1.0
921,0.848674235029447,8.55893808567667,1.0
922,0.9066484837073439,8.521187197244354,0.0
923,0.8649939592530413,8.446174851146807,0.0
924,0.9597523314462422,8.526839800473185,0.0
925,0.8238406547608113,8.761264172829627,0.0
926,0.8720539076364207,8.654278269868701,0.0
927,0.918860593753226,8.412279922995651,0.0
928,0.978276201461717,8.449051136354681,0.0
929,0.8967124869463506,8.609008121278238,0.0
930,0.8722400236653401,8.820265244811186,0.0
931,0.9940578534720296,8.68266302175091,0.0
932,0.8275993049791878,8.728560270222298,0.0
933,0.8,8.730791621364324,1.0
934,0.9220007225026666,8.244090118784055,1.0
935,0.8748972887823695,8.805685961320838,1.0
936,0.8489383591434644,8.333388624876847,1.0
937,0.9354178223649677,8.754129985825477,0.0
938,0.9121900356885599,8.791292309405781,0.0
939,0.8717960684631636,8.878792086864875,0.0
940,0.8359847800664553,8.846430462845635,0.0
941,0.9436228664140073,8.85231171086832,0.0
942,0.932510058897933,8.78593551784227,0.0
943,0.8950412068110308,8.005371698529974,1.0
944,0.9923318498023833,10.0,1.0
945,0.8464957616836923,7.961371529739748,1.0
946,0.823723741453763,9.387532240539265,1.0
947,0.8654045965059378,8.761071525207512,0.0
948,0.8977206991822251,8.745703008715733,0.0
949,0.9121669724661347,8.850384129296417,0.0
950,0.8879381971071836,8.813961750789002,0.0
951,0.9176027698257149,8.615626430793084,0.0
952,0.8374230287904778,8.752435597584913,0.0
953,0.972188230203663,9.420248258157963,1.0
954,0.8958924410803716,8.781669235228417,1.0
955,0.9558647915794064,8.295115724814295,1.0
956,0.9171362673188852,8.143261630648107,1.0
957,0.9228376609576893,7.885079258776826,1.0
958,0.9284883640116102,8.868505534012202,0.0
959,0.9223854280008658,8.942648650916452,0.0
960,0.9321361379933772,8.919656425945414,0.0
961,0.9664576265066216,9.486458096909054,1.0
962,0.9098260584850735,9.507786650967024,1.0
963,0.9354501878794257,9.482147695773428,1.0
964,0.8955132152856387,8.688057767157883,1.0
965,0.9720058607724736,8.511314643763319,1.0
966,0.8661803848970365,9.654852348944443,1.0
967,0.9900470216455408,8.36926971493795,1.0
968,0.8979921024677828,8.801110902959211,0.0
969,0.8284612448940976,8.75424401882151,0.0
970,0.9064052207455395,8.857412746818467,0.0
971,0.865947417126256,8.423797637908011,1.0
972,0.9420321774494362,7.982862017142717,1.0
973,0.8673688010348805,7.771983444003551,1.0
974,0.877690828339261,9.333883490710049,1.0
975,0.8055229634527235,9.080122009379746,1.0
976,0.8773846840375462,8.318696677489163,1.0
977,0.8,10.0,1.0
978,0.8208048588257139,8.125321960226971,1.0
979,0.9380207328072149,8.72755817652893,0.0
980,0.9392900079325416,8.766680770728852,0.0
981,0.9212728780892483,8.658306230937878,0.0
982,0.8516511928435394,8.034964518646465,1.0
983,0.897614432192901,8.859241400956966,1.0
984,0.8998198730454716,8.286678176906458,1.0
985,0.842081765540373,7.909617373761281,1.0
986,0.9751699150883576,9.216536518775317,1.0
987,0.9438681145287836,8.581832778969565,1.0
988,0.8889517913085169,8.783332790019339,1.0
989,0.9013442919497265,8.767216472827705,0.0
990,0.9104191403973777,8.798007346769296,0.0
991,0.8,8.848446829938206,0.0
992,0.8876411308739702,8.892950710019319,0.0
993,0.8659007876001101,8.969841983922931,0.0
994,0.8499189995052543,8.981695871808975,0.0
995,0.8859449853557023,8.95909601673691,0.0
996,0.9898843263424761,9.023280269855418,0.0
997,0.9320421430633505,8.959176304265764,0.0
998,0.8714410505108602,8.816297683340926,0.0
999,0.928629139067808,8.779594364185144,0.0
